"","host.id","tree.id","xcoord","tips","reads","subgraphs","clades","overall.rtt","largest.rtt","max.branch.length","max.pat.distance","global.mean.pat.distance","subgraph.mean.pat.distance","normalised.overall.rtt","normalised.largest.rtt","normalised.max.branch.length","normalised.max.pat.distance","normalised.global.mean.pat.distance","normalised.subgraph.mean.pat.distance","solo.dual.count","prop.gp.1","prop.gp.2","prop.gp.3"
"101","FSQAFY00X4F-fq1","1125_to_1374",1249.5,45,63,1,1,0.0207078475111111,0.0207078475111111,0.0223054607,0.055991518,0.0205110672870707,0.0205110672870707,0.0188262709105257,0.0188262709105257,0.0202787202144967,0.0509039621811961,0.0186473707227765,0.0186473707227765,1,1,0,0
"102","FSQB8U16YCY-fq1","1125_to_1374",1249.5,1,8,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,0
"103","FSQBFU012VM-fq1","1125_to_1374",1249.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"104","FSQBFV00K8L-fq1","1125_to_1374",1249.5,84,85,1,1,0.0476304814129412,0.0476304814129412,0.0311035898,0.1004948724,0.0474416493553356,0.0474416493553356,0.0433026342403598,0.0433026342403598,0.0282774251428339,0.0913636094676648,0.043130960025009,0.043130960025009,1,1,0,0
"105","FSQCFV008QL-fq1","1125_to_1374",1249.5,3,3,1,1,0.0108794477333333,0.0108794477333333,0.0140266974,0.023341211,0.0217588954666667,0.0217588954666667,0.00989090876175029,0.00989090876175029,0.0127521899652137,0.0212203591623881,0.0197818175235006,0.0197818175235006,1,1,0,0
"106","FSQCFW01MW3-fq1","1125_to_1374",1249.5,63,78,1,1,0.0223964768782051,0.0223964768782051,0.0229721425,0.0946844673,0.0316798541615975,0.0316798541615975,0.0203614663921094,0.0203614663921094,0.0208848253237401,0.0860811550525545,0.0288013284109884,0.0288013284109884,1,1,0,0
"107","FSQCFX0212D-fq1","1125_to_1374",1249.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"108","FSQD8U16YWT-fq1","1125_to_1374",1249.5,75,100,1,73,0.037904113375,0.037904113375,0.0169112389,0.0871985042,0.0353332592514595,0.0353332592514595,0.0344600329241434,0.0344600329241434,0.0153746334472084,0.079275388819672,0.0321227742508194,0.0321227742508194,1,1,0,0
"109","FSQDFV008MV-fq1","1125_to_1374",1249.5,38,100,1,30,0.008150240002,0.008150240002,0.014361131,0.0363118774,0.0136227280162162,0.0136227280162162,0.00740968496030915,0.00740968496030915,0.0130562359338642,0.033012472244418,0.0123849264408618,0.0123849264408618,1,1,0,0
"110","FSQEFW0259T-fq1","1125_to_1374",1249.5,4,7,1,1,0.0061660228,0.0061660228,0.0144674074,0.0239897107,0.0151906390166667,0.0151906390166667,0.00560575963344292,0.00560575963344292,0.0131528557441425,0.0218099342513028,0.0138103723855567,0.0138103723855567,1,1,0,0
"111","FSQFFW01C6L-fq1","1125_to_1374",1249.5,19,68,1,1,0.0149860398838235,0.0149860398838235,0.0134036505,0.0445428681,0.0206086267754386,0.0206086267754386,0.0136243637383085,0.0136243637383085,0.012185754959206,0.040495570654191,0.0187360656659337,0.0187360656659337,1,1,0,0
"112","FSQGFW007QH-fq1","1125_to_1374",1249.5,57,100,1,55,0.018784583985,0.018784583985,0.0522151974,0.1430436681,0.0306086832243108,0.0306086832243108,0.0170777608273085,0.0170777608273085,0.047470769299973,0.130046295069585,0.027827487250239,0.027827487250239,1,1,0,0
"113","FSQHFY002YP-fq1","1125_to_1374",1249.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","FSQJFU011GK-fq1","1125_to_1374",1249.5,15,20,1,1,0.00886844344,0.00886844344,0.0135759843,0.040744354,0.0179142411752381,0.0179142411752381,0.00806263029832191,0.00806263029832191,0.0123424299976956,0.0370422008403713,0.0162864999532455,0.0162864999532455,1,1,0,0
"115","FSQJFW01KL9-fq1","1125_to_1374",1249.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"116","FSQK8U16YHC-fq1","1125_to_1374",1249.5,25,100,1,23,0.001383429288,0.001383429288,0.0092464795,0.0184719211,0.00915329115733333,0.00915329115733333,0.00125772678920245,0.00125772678920245,0.0084063168778029,0.0167935074217569,0.0083215959050507,0.0083215959050507,1,1,0,0
"117","FSQK8U16YLX-fq1","1125_to_1374",1249.5,35,100,1,34,0.010415154211,0.010415154211,0.0231253114,0.0410894309,0.0127131410971429,0.0127131410971429,0.00946880232945406,0.00946880232945406,0.0210240768420314,0.0373559230271355,0.0115579872939535,0.0115579872939535,1,1,0,0
"118","FSQK8U16YR3-fq1","1125_to_1374",1249.5,17,53,1,1,0.00691003761886792,0.00691003761886792,0.0135487178,0.0454832127,0.0166753390647059,0.0166753390647059,0.00628217105350662,0.00628217105350662,0.0123176410129637,0.0413504727476775,0.015160168172408,0.015160168172408,1,1,0,0
"119","FSQK8U16YSD-fq1","1125_to_1374",1249.5,23,100,1,23,0.000865171016,0.000865171016,0.0055898778,0.0098749349,0.00714400519130435,0.00714400519130435,0.000786559004860896,0.000786559004860896,0.00508196488133627,0.0089776689514182,0.00649487963659826,0.00649487963659826,1,1,0,0
"120","FSQKFU012WG-fq1","1125_to_1374",1249.5,30,37,1,1,0.0161116421027027,0.0161116421027027,0.0136552949,0.0515292188,0.0227045123931034,0.0227045123931034,0.014647690392551,0.014647690392551,0.0124145342007459,0.0468471207553576,0.0206415128841664,0.0206415128841664,1,1,0,0
"121","FSQAFY00X4F-fq1","1150_to_1399",1274.5,32,49,1,1,0.0143515179632653,0.0143515179632653,0.0175527211,0.0396555723,0.0186481003415323,0.0186481003415323,0.0136044882835707,0.0136044882835707,0.0166390613983109,0.0375914081085045,0.0176774236186444,0.0176774236186444,1,1,0,0
"122","FSQB8U16YCY-fq1","1150_to_1399",1274.5,1,8,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,0
"123","FSQBFU012VM-fq1","1150_to_1399",1274.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"124","FSQBFV00K8L-fq1","1150_to_1399",1274.5,94,100,1,58,0.033850769087,0.033850769087,0.0253969566,0.1181189426,0.04601388598124,0.04601388598124,0.0320887583189959,0.0320887583189959,0.0240749863106774,0.111970578637233,0.0436187568670895,0.0436187568670895,1,1,0,0
"125","FSQCFV008QL-fq1","1150_to_1399",1274.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"126","FSQCFW01MW3-fq1","1150_to_1399",1274.5,63,81,1,1,0.0216224754271605,0.0216224754271605,0.0257311233,0.079938274,0.0286609359583205,0.0286609359583205,0.0204969756065909,0.0204969756065909,0.0243917588616052,0.0757773020822966,0.0271690679995795,0.0271690679995795,1,1,0,0
"127","FSQCFX0212D-fq1","1150_to_1399",1274.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"128","FSQD8U16YWT-fq1","1150_to_1399",1274.5,81,100,1,73,0.032667009486,0.032667009486,0.0123156225,0.0554077466,0.0277742571391975,0.0277742571391975,0.0309666161411725,0.0309666161411725,0.0116745658845978,0.0525236453292392,0.0263285428623134,0.0263285428623134,1,1,0,0
"129","FSQDFV008MV-fq1","1150_to_1399",1274.5,37,100,1,35,0.00745106107,0.00745106107,0.0141540496,0.0374466437,0.0130102519306306,0.0130102519306306,0.0070632161201658,0.0070632161201658,0.0134172986050088,0.0354974593474839,0.0123330382479134,0.0123330382479134,1,1,0,0
"130","FSQEFW0259T-fq1","1150_to_1399",1274.5,6,10,1,1,0.00727852526,0.00727852526,0.0148058952,0.0338648749,0.0197450670933333,0.0197450670933333,0.00689966119784682,0.00689966119784682,0.0140352141349615,0.0321021298918274,0.0187172907156681,0.0187172907156681,1,1,0,0
"131","FSQFFW01C6L-fq1","1150_to_1399",1274.5,22,81,1,1,0.00817362513950617,0.00817362513950617,0.0232132066,0.0413627449,0.0134369325489177,0.0134369325489177,0.00774816905984002,0.00774816905984002,0.0220049055453332,0.0392097184290003,0.0127375091538602,0.0127375091538602,1,1,0,0
"132","FSQGFW007QH-fq1","1150_to_1399",1274.5,44,100,1,41,0.01724466171,0.01724466171,0.0182122322,0.0760971267,0.0276778178852008,0.0276778178852008,0.0163470372115576,0.0163470372115576,0.0172642434212719,0.0721360953770493,0.0262371234943809,0.0262371234943809,1,1,0,0
"133","FSQHFY002YP-fq1","1150_to_1399",1274.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"134","FSQJFU011GK-fq1","1150_to_1399",1274.5,14,19,1,1,0.00807759307368421,0.00807759307368421,0.0138506966,0.0414907423,0.0179017856087912,0.0179017856087912,0.0076571356849966,0.0076571356849966,0.0131297358297784,0.0393310532684985,0.01696995629265,0.01696995629265,1,1,0,0
"135","FSQJFW01KL9-fq1","1150_to_1399",1274.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"136","FSQK8U16YHC-fq1","1150_to_1399",1274.5,31,100,1,31,0.00165880112,0.00165880112,0.0094717647,0.0193841931,0.0100460290916129,0.0100460290916129,0.00157245668782756,0.00157245668782756,0.00897873745590672,0.0183752010477518,0.00952311005867717,0.00952311005867717,1,1,0,0
"137","FSQK8U16YLX-fq1","1150_to_1399",1274.5,28,100,1,26,0.010294571225,0.010294571225,0.0090605454,0.0316755349,0.0132820911833333,0.0132820911833333,0.0097587149995826,0.0097587149995826,0.00858892307089547,0.030026750098903,0.012590727639229,0.012590727639229,1,1,0,0
"138","FSQK8U16YR3-fq1","1150_to_1399",1274.5,19,57,1,1,0.00413740529122807,0.00413740529122807,0.0136801815,0.0362937457,0.0176896470491228,0.0176896470491228,0.00392204378331063,0.00392204378331063,0.0129680964348335,0.0344045723530002,0.0167688600353141,0.0167688600353141,1,1,0,0
"139","FSQK8U16YSD-fq1","1150_to_1399",1274.5,15,100,1,15,0.000639145878,0.000639145878,0.0080352366,0.0123558822,0.00851004504,0.00851004504,0.000605876857834843,0.000605876857834843,0.00761698396366334,0.0117127299741632,0.00806707752696825,0.00806707752696825,1,1,0,0
"140","FSQKFU012WG-fq1","1150_to_1399",1274.5,35,45,1,1,0.0204661173511111,0.0204661173511111,0.0091112165,0.049760347,0.0202505770857143,0.0202505770857143,0.0194008086410132,0.0194008086410132,0.00863695662302773,0.0471702059308774,0.0191964877445941,0.0191964877445941,1,1,0,0
"141","FSQAFY00X4F-fq1","1175_to_1424",1299.5,22,38,1,1,0.0146627426684211,0.0146627426684211,0.0126498832,0.0376014248,0.018248848952381,0.018248848952381,0.014593975592762,0.014593975592762,0.0125905562722373,0.037425077162823,0.0181632633286694,0.0181632633286694,1,1,0,0
"142","FSQB8U16YCY-fq1","1175_to_1424",1299.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"143","FSQBFU012VM-fq1","1175_to_1424",1299.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"144","FSQBFV00K8L-fq1","1175_to_1424",1299.5,93,100,1,60,0.036424416458,0.036424416458,0.025118735,0.1035704522,0.0457176785047218,0.0457176785047218,0.0362535888946275,0.0362535888946275,0.0250009301670798,0.10308471516679,0.0455032662949609,0.0455032662949609,1,1,0,0
"145","FSQCFV008QL-fq1","1175_to_1424",1299.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"146","FSQCFW01MW3-fq1","1175_to_1424",1299.5,66,100,1,55,0.015534292547,0.015534292547,0.0167227837,0.0584568533,0.0242411783681119,0.0242411783681119,0.0154614379729925,0.0154614379729925,0.0166443551987343,0.0581826953921258,0.0241274892047267,0.0241274892047267,1,1,0,0
"147","FSQCFX0212D-fq1","1175_to_1424",1299.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"148","FSQD8U16YWT-fq1","1175_to_1424",1299.5,58,100,1,53,0.03577534478,0.03577534478,0.016462655,0.0728484571,0.0322216486931639,0.0322216486931639,0.0356075613102325,0.0356075613102325,0.0163854464812709,0.0725068037358015,0.0320705317702492,0.0320705317702492,1,1,0,0
"149","FSQDFV008MV-fq1","1175_to_1424",1299.5,32,83,1,1,0.00656711940843373,0.00656711940843373,0.0083492195,0.0206300886,0.0103556457921371,0.0103556457921371,0.00653632015024348,0.00653632015024348,0.0083100623367029,0.0205333351551847,0.0103070786520194,0.0103070786520194,1,1,0,0
"150","FSQEFW0259T-fq1","1175_to_1424",1299.5,4,9,1,1,0.00364836992222222,0.00364836992222222,0.0084056013,0.0167767741,0.0130656015666667,0.0130656015666667,0.00363125936274865,0.00363125936274865,0.00836617971062695,0.0166980923881307,0.013004324953431,0.013004324953431,1,1,0,0
"151","FSQFFW01C6L-fq1","1175_to_1424",1299.5,25,81,1,1,0.00751114917530864,0.00751114917530864,0.0215236864,0.0382667881,0.0133965258653333,0.0133965258653333,0.00747592249396359,0.00747592249396359,0.0214227420538704,0.0380873199628301,0.0133336972439367,0.0133336972439367,1,1,0,0
"152","FSQGFW007QH-fq1","1175_to_1424",1299.5,47,100,1,44,0.020056737191,0.020056737191,0.0292730629,0.0950797103,0.0376832100074006,0.0376832100074006,0.0199626727178603,0.0199626727178603,0.0291357746056652,0.0946337941586819,0.0375064788042242,0.0375064788042242,1,1,0,0
"153","FSQHFY002YP-fq1","1175_to_1424",1299.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"154","FSQJFU011GK-fq1","1175_to_1424",1299.5,12,17,1,10,0.00830793744705882,0.00830793744705882,0.0083912413,0.020932776,0.0113495868257576,0.0113495868257576,0.00826897389324681,0.00826897389324681,0.00835188705786402,0.0208346029757917,0.0112963581826861,0.0112963581826861,1,1,0,0
"155","FSQJFW01KL9-fq1","1175_to_1424",1299.5,5,5,1,1,0.00406495468,0.00406495468,0.0081756586,0.0122289658,0.00812990936,0.00812990936,0.00404589037174938,0.00404589037174938,0.00813731542326815,0.0121716129407555,0.00809178074349876,0.00809178074349876,1,1,0,0
"156","FSQK8U16YHC-fq1","1175_to_1424",1299.5,23,100,1,23,0.005381603823,0.005381603823,0.0085429086,0.0170585859,0.0092141996173913,0.0092141996173913,0.00535636453689697,0.00535636453689697,0.00850284305050973,0.0169785825136111,0.00917098576739368,0.00917098576739368,1,1,0,0
"157","FSQK8U16YLX-fq1","1175_to_1424",1299.5,21,100,1,20,0.004722249572,0.004722249572,0.0080688864,0.0241073446,0.0100425591980952,0.0100425591980952,0.00470010260393664,0.00470010260393664,0.00803104397623925,0.0239942831061488,0.00999546040874845,0.00999546040874845,1,1,0,0
"158","FSQK8U16YR3-fq1","1175_to_1424",1299.5,17,47,1,1,0.00490824142553191,0.00490824142553191,0.0123729352,0.0453475168,0.0204558723294118,0.0204558723294118,0.00488522217073796,0.00488522217073796,0.0123149071359288,0.0451348406186569,0.0203599359447967,0.0203599359447967,1,1,0,0
"159","FSQK8U16YSD-fq1","1175_to_1424",1299.5,26,100,1,24,0.001240351281,0.001240351281,0.0083277426,0.0166218076,0.00818709276861538,0.00818709276861538,0.00123453413394142,0.00123453413394142,0.0082886861616246,0.0165438526684658,0.00814869596655872,0.00814869596655872,1,1,0,0
"160","FSQKFU012WG-fq1","1175_to_1424",1299.5,21,34,1,1,0.0163814666264706,0.0163814666264706,0.0082492571,0.0409443281,0.0162157433314286,0.0162157433314286,0.0163046388746384,0.0163046388746384,0.00821056875226349,0.0407523025170696,0.0161396928084291,0.0161396928084291,1,1,0,0
"161","FSQAFY00X4F-fq1","1200_to_1449",1324.5,24,40,1,1,0.0137020794225,0.0137020794225,0.0124503036,0.0371015265,0.0165112372873188,0.0165112372873188,0.014377934414463,0.014377934414463,0.0130644147564204,0.0389315590900387,0.0173256539754747,0.0173256539754747,1,1,0,0
"162","FSQB8U16YCY-fq1","1200_to_1449",1324.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"163","FSQBFU012VM-fq1","1200_to_1449",1324.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"164","FSQBFV00K8L-fq1","1200_to_1449",1324.5,96,100,1,76,0.041582685803,0.041582685803,0.0205195077,0.1275724082,0.0527192252012719,0.0527192252012719,0.0436337515509506,0.0436337515509506,0.0215316323041602,0.133864916531045,0.0553196006936366,0.0553196006936366,1,1,0,0
"165","FSQCFV008QL-fq1","1200_to_1449",1324.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"166","FSQCFW01MW3-fq1","1200_to_1449",1324.5,63,100,1,59,0.016478226624,0.016478226624,0.0166300559,0.0662344569,0.0224328930206861,0.0224328930206861,0.0172910150613697,0.0172910150613697,0.0174503333155712,0.0695014711213829,0.0235393953452389,0.0235393953452389,1,1,0,0
"167","FSQCFX0212D-fq1","1200_to_1449",1324.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"168","FSQD8U16YWT-fq1","1200_to_1449",1324.5,59,100,1,48,0.023944320197,0.023944320197,0.0123670267,0.0609391797,0.0256440945707773,0.0256440945707773,0.0251253736586907,0.0251253736586907,0.0129770302237871,0.0639450044026905,0.0269089893940822,0.0269089893940822,1,1,0,0
"169","FSQDFV008MV-fq1","1200_to_1449",1324.5,31,86,1,1,0.00608523256511628,0.00608523256511628,0.0082574498,0.0164355551,0.00985817315268817,0.00985817315268817,0.00638538662783733,0.00638538662783733,0.00866474846585432,0.0172462387646836,0.0103444274890876,0.0103444274890876,1,1,0,0
"170","FSQEFW0259T-fq1","1200_to_1449",1324.5,4,10,1,1,0.00327958828,0.00327958828,0.0083808217,0.016718716,0.0130444705166667,0.0130444705166667,0.00344135395382771,0.00344135395382771,0.00879420568414157,0.0175433665745148,0.0136878889529755,0.0136878889529755,1,1,0,0
"171","FSQFFW01C6L-fq1","1200_to_1449",1324.5,24,73,1,1,0.00964603081369863,0.00964603081369863,0.0214383206,0.0386388525,0.0113983112681159,0.0113983112681159,0.0101218212303972,0.0101218212303972,0.0224957656453864,0.0405447136865121,0.0119605329085667,0.0119605329085667,1,1,0,0
"172","FSQGFW007QH-fq1","1200_to_1449",1324.5,46,100,1,45,0.019387302824,0.019387302824,0.0294592977,0.0952022633,0.0379337215899517,0.0379337215899517,0.0203435814288943,0.0203435814288943,0.0309123773966172,0.0998981144123376,0.0398048021982137,0.0398048021982137,1,1,0,0
"173","FSQHFY002YP-fq1","1200_to_1449",1324.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"174","FSQJFU011GK-fq1","1200_to_1449",1324.5,9,15,1,6,0.00734538352666667,0.00734538352666667,0.0082274949,0.0204837781,0.00999480854444445,0.00999480854444445,0.00770769452861786,0.00770769452861786,0.00863331604057699,0.0214941403418372,0.0104878024207889,0.0104878024207889,1,1,0,0
"175","FSQJFW01KL9-fq1","1200_to_1449",1324.5,5,6,1,1,0.00671227933333333,0.00671227933333333,0.0081224099,0.0121447544,0.0080727654,0.0080727654,0.00704336247443923,0.00704336247443923,0.00852304772353142,0.0127437943438152,0.00847095450884265,0.00847095450884265,1,1,0,0
"176","FSQK8U16YHC-fq1","1200_to_1449",1324.5,27,100,1,27,0.005398498156,0.005398498156,0.0084178457,0.016782992,0.00772504005527066,0.00772504005527066,0.00566477904777797,0.00566477904777797,0.00883305589273742,0.0176108129878604,0.00810607761340185,0.00810607761340185,1,1,0,0
"177","FSQK8U16YLX-fq1","1200_to_1449",1324.5,22,100,1,22,0.006492269885,0.006492269885,0.0081204221,0.0202099117,0.00954672663636364,0.00954672663636364,0.00681250106127996,0.00681250106127996,0.00852096187530738,0.0212067654831673,0.0100176188750627,0.0100176188750627,1,1,0,0
"178","FSQK8U16YR3-fq1","1200_to_1449",1324.5,11,42,1,1,0.00545791961904762,0.00545791961904762,0.0168382361,0.0414662854,0.0164644369563636,0.0164644369563636,0.00572713147416277,0.00572713147416277,0.0176687820027883,0.0435116096987144,0.0172765452184532,0.0172765452184532,1,1,0,0
"179","FSQK8U16YSD-fq1","1200_to_1449",1324.5,18,100,1,18,0.000697373773,0.000697373773,0.0082229663,0.0123475353,0.00728157967777778,0.00728157967777778,0.000731771730507982,0.000731771730507982,0.00862856406740696,0.0129565774105895,0.00764074355523433,0.00764074355523433,1,1,0,0
"180","FSQKFU012WG-fq1","1200_to_1449",1324.5,18,30,1,1,0.0173035574133333,0.0173035574133333,0.008225547,0.0365189075,0.0168342430568627,0.0168342430568627,0.0181570552873361,0.0181570552873361,0.00863127206042023,0.0383202024110762,0.0176645920028203,0.0176645920028203,1,1,0,0
"181","FSQAFY00X4F-fq1","1225_to_1474",1349.5,39,67,1,1,0.0102574489597015,0.0102574489597015,0.0207022693,0.0453837564,0.0173801880412955,0.0173801880412955,0.0113998802198505,0.0113998802198505,0.0230080004517962,0.0504384071438685,0.0193159198400743,0.0193159198400743,1,1,0,0
"182","FSQB8U16YCY-fq1","1225_to_1474",1349.5,2,4,1,1,0.002024981275,0.002024981275,0.0080954633,0.0080954633,0.0080954633,0.0080954633,0.0022505151205853,0.0022505151205853,0.00899710174593757,0.00899710174593757,0.00899710174593757,0.00899710174593757,1,1,0,0
"183","FSQBFU012VM-fq1","1225_to_1474",1349.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"184","FSQBFV00K8L-fq1","1225_to_1474",1349.5,56,61,1,1,0.0376928836983606,0.0376928836983606,0.0215653068,0.102336703,0.0439322683383766,0.0439322683383766,0.0418909575850887,0.0418909575850887,0.0239671594165536,0.113734531936522,0.0488252584839964,0.0488252584839964,1,1,0,0
"185","FSQCFV008QL-fq1","1225_to_1474",1349.5,2,3,1,1,0.011016621,0.011016621,0.0210803253,0.0210803253,0.0210803253,0.0210803253,0.0122436056295175,0.0122436056295175,0.0234281627293106,0.0234281627293106,0.0234281627293106,0.0234281627293106,1,1,0,0
"186","FSQCFW01MW3-fq1","1225_to_1474",1349.5,75,100,1,64,0.014308488194,0.014308488194,0.0166103108,0.0571751326,0.0215587133627387,0.0215587133627387,0.0159021070618608,0.0159021070618608,0.0184602969294229,0.0635430569291411,0.0239598316301507,0.0239598316301507,1,1,0,0
"187","FSQCFX0212D-fq1","1225_to_1474",1349.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"188","FSQD8U16YWT-fq1","1225_to_1474",1349.5,64,100,1,60,0.019495879676,0.019495879676,0.0164369169,0.0692657592,0.0279760126103671,0.0279760126103671,0.0216672482563819,0.0216672482563819,0.0182675911505671,0.0769802863576704,0.0310918625128107,0.0310918625128107,1,1,0,0
"189","FSQDFV008MV-fq1","1225_to_1474",1349.5,26,89,1,1,0.00552726281011236,0.00552726281011236,0.008168725,0.018645627,0.00919010241876923,0.00919010241876923,0.00614286595297365,0.00614286595297365,0.00907852302407249,0.0207222980352219,0.0102136571377272,0.0102136571377272,1,1,0,0
